county_pid,owner,owner_group,situs_address,municipality,property_use,property_type,acres,total_value,touching_parcels,touching_parcels_not_county_owned,polaris_url
16915519,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.516,30100,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915519
16915521,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.468,27300,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915521
07504325,MECKLENBURG COUNTY,County government,1619 CATHERINE SIMMONS AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.178,22200,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504325
07802102,MECKLENBURG COUNTY,County government,400 N PINE ST CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.953,7160200,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=07802102
18101104,MECKLENBURG COUNTY,County government,122 PLACID PL CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.312,460000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=18101104
09312525,MECKLENBURG COUNTY,County government,2913 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.462,99000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=09312525
21309121,MECKLENBURG COUNTY,County government,OLD BELL RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.806,47100,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=21309121
02511301,MECKLENBURG COUNTY,County government,REAMES RD CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",4.644,43500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=02511301
07323113,MECKLENBURG COUNTY,County government,1201 W 4TH ST CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.065,8068400,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=07323113
12510513,MECKLENBURG COUNTY ABC BOARD,Library / ABC / Landmarks,125 CHERRY ST CHARLOTTE NC,CHARLOTTE,NO LAND INTEREST,"Vacant, floodplain & farm",0.675,733600,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=12510513
09908103,MECKLENBURG COUNTY,County government,5129 KILDARE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.273,121600,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=09908103
16722159,MECKLENBURG COUNTY,County government,6439 MOUNTING ROCK RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.234,65000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=16722159
21909104,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),16100 STEELE CREEK RD CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,9.993,661100,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=21909104
20302115,MECKLENBURG COUNTY,County government,ARROWPOINT BV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.146,1117200,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=20302115
16915528,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.289,16900,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915528
18921110,MECKLENBURG COUNTY,County government,MONROE RD CHARLOTTE NC,CHARLOTTE,PVT Owned RR with Rail ROW,"Public land, ROW & utility",0.053,3700,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=18921110
21309115,MECKLENBURG COUNTY,County government,416 OLD BELL RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",1.556,62600,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=21309115
06711342,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),ALLEGHANY ST CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,2.731,830700,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=06711342
00182123,MECKLENBURG COUNTY,County government,15901 N C 73 HY CORNELIUS NC,CORNELIUS,OTHER COUNTY PROPERTY,"Public land, ROW & utility",8.389,3820500,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=00182123
06908211,MECKLENBURG COUNTY,County government,CELIA AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.135,7900,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=06908211
06907701,MECKLENBURG COUNTY,County government,LAKEWOOD AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.245,14200,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=06907701
07504338,MECKLENBURG COUNTY,County government,1719 CATHERINE SIMMONS AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.178,22200,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504338
15111215,MECKLENBURG COUNTY,County government,2900 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.309,490000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=15111215
22323106,MECKLENBURG COUNTY,County government,N I-485 OUTER HY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",3.721,188300,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=22323106
09313411,MECKLENBURG COUNTY,County government,3109 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.230,93500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=09313411
03142199,MECKLENBURG COUNTY,County government,LAWING SCHOOL RD CHARLOTTE NC,CHARLOTTE,"WASTELAND, SLIVERS, GULLIES, ROCK OUTCROP","Vacant, floodplain & farm",0.019,100,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=03142199
09312533,MECKLENBURG COUNTY,County government,2959 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.310,93500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=09312533
00923298,MECKLENBURG COUNTY,County government,BRETON BROOK ST HUNTERSVILLE NC,HUNTERSVILLE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.065,2700,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=00923298
01302430,MECKLENBURG COUNTY,County government,5805 PAMELA ST HUNTERSVILLE NC,HUNTERSVILLE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.308,50000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=01302430
01302442,MECKLENBURG COUNTY,County government,5928 PAMELA ST HUNTERSVILLE NC,HUNTERSVILLE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.179,22500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=01302442
10506497,MECKLENBURG COUNTY,County government,BUCKLEIGH DR UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,REC AREA,"Public land, ROW & utility",1.718,35800,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=10506497
16915520,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.446,26000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915520
12521329,MECKLENBURG COUNTY,County government,812 S KINGS DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.631,736500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=12521329
07113118,MECKLENBURG COUNTY,County government,816 NORWOOD DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.603,37500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=07113118
02303105,MECKLENBURG COUNTY,County government,11531 BEATTIES FORD RD UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,21.311,1311400,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=02303105
09313421,MECKLENBURG COUNTY,County government,3038 HILLIARD DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.983,144500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=09313421
17517315,MECKLENBURG COUNTY,County government,3300 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.225,630000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=17517315
13715129,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,Hospital Authority (Atrium),BLAIR RD MINT HILL NC,MINT HILL,HOSPITALS - PUBLIC,Institutional,0.205,2300,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=13715129
08902222,MECKLENBURG COUNTY,County government,BURROUGHS ST CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.276,47500,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=08902222
12504304,MECKLENBURG COUNTY,County government,901 E 4TH ST CHARLOTTE NC,CHARLOTTE,COMMERCIAL,Commercial & office,0.524,6514800,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=12504304
16915516,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.589,34400,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915516
07114325,MECKLENBURG COUNTY,County government,2766 CORONET WY CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.666,18800,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=07114325
08901406,MECKLENBURG COUNTY,County government,209 WELLINGFORD ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.172,47500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=08901406
14505108,MECKLENBURG COUNTY,County government,3008 BANK ST CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,0.376,315900,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=14505108
14517203,MECKLENBURG COUNTY,County government,3207 AMAY JAMES AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.197,100000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=14517203
14517204,MECKLENBURG COUNTY,County government,3213 AMAY JAMES AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.303,115000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=14517204
16508124,MECKLENBURG COUNTY,County government,CITY VIEW DR CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.556,33400,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=16508124
21309122,MECKLENBURG COUNTY,County government,OLD BELL RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.790,46200,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=21309122
15111202,MECKLENBURG COUNTY,County government,3032 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.385,525000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=15111202
11701122,MECKLENBURG COUNTY ALCOHOLIC BEVERAGE CONTROL BOARD,Library / ABC / Landmarks,2915 WILKINSON BV CHARLOTTE NC,CHARLOTTE,COMMERCIAL,Commercial & office,1.266,2077600,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=11701122
16717527,MECKLENBURG COUNTY,County government,700 SHERYL CR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.723,42000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16717527
02760326,MECKLENBURG COUNTY,County government,CLARKE RIDGE CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.101,7300,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=02760326
11509101,MECKLENBURG COUNTY,County government,4425 WILKINSON BV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",9.471,20078400,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=11509101
12902106,MECKLENBURG COUNTY,County government,IRIS DR CHARLOTTE NC,CHARLOTTE,MULTI FAMILY,Multi-family,0.951,379200,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=12902106
05543107,MECKLENBURG COUNTY,County government,7215 PATHFINDER CT CHARLOTTE NC,CHARLOTTE,ROADWAY CORRIDOR,"Public land, ROW & utility",0.205,14000,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=05543107
14505111,MECKLENBURG COUNTY,County government,3331 GRIFFITH ST CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,0.239,203900,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=14505111
15302341,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,Hospital Authority (Atrium),LOMBARDY CR CHARLOTTE NC,CHARLOTTE,MULTI FAMILY,Multi-family,0.555,1500500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=15302341
21309128,MECKLENBURG COUNTY,County government,OLD BELL RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.815,52300,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=21309128
06504820,MECKLENBURG COUNTY,County government,2921 TUCKASEEGEE RD CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,6.088,5251300,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=06504820
06301302,CHARLOTTE MECKLENBURG HISTORICAL LANDMARKS COMMISION,Library / ABC / Landmarks,203 S LINWOOD AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.271,72000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=06301302
06908407,MECKLENBURG COUNTY,County government,DAWSON AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.153,23600,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=06908407
06907109,MECKLENBURG COUNTY,County government,724 PRINCE ST CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.444,49500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=06907109
06907621,MECKLENBURG COUNTY,County government,LAKEWOOD AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.051,0,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=06907621
04729162,MECKLENBURG COUNTY,County government,324 WALDEN STATION DR CHARLOTTE NC,CHARLOTTE,MULTI FAMILY,Multi-family,0.029,400,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=04729162
06909312,MECKLENBURG COUNTY,County government,REMINGTON ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.131,56900,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=06909312
13324135,MECKLENBURG COUNTY,County government,4905 E W T HARRIS BV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.566,69300,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=13324135
00730335,MECKLENBURG COUNTY,County government,1120 HUDSON PL DAVIDSON NC,DAVIDSON,GREENWAY TRAIL,"Public land, ROW & utility",0.716,500000,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=00730335
20510231,MECKLENBURG COUNTY ABC BOARD,Library / ABC / Landmarks,9500 SOUTH BV CHARLOTTE NC,CHARLOTTE,COMMERCIAL,Commercial & office,1.872,2483500,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=20510231
08901411,MECKLENBURG COUNTY,County government,233 WELLINGFORD ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.172,47500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=08901411
09911615,MECKLENBURG COUNTY,County government,5313 DOLPHIN LN CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.270,121600,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=09911615
09906110,MECKLENBURG COUNTY,County government,2231 PURSER DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.262,58500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=09906110
17108407,MECKLENBURG COUNTY,County government,5635 WEDGEWOOD DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.416,261300,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=17108407
09313408,MECKLENBURG COUNTY,County government,3041 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.313,93500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=09313408
06907110,MECKLENBURG COUNTY,County government,716 PRINCE ST CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.877,82500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=06907110
06907622,MECKLENBURG COUNTY,County government,LAKEWOOD AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.051,0,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=06907622
06909336,MECKLENBURG COUNTY,County government,913 ESTELLE ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.288,31600,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=06909336
01302435,MECKLENBURG COUNTY,County government,PAMELA ST HUNTERSVILLE NC,HUNTERSVILLE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.226,25000,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=01302435
01509114,MECKLENBURG COUNTY,County government,8010 GILEAD RD HUNTERSVILLE NC,HUNTERSVILLE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.441,14600,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=01509114
01302428,MECKLENBURG COUNTY,County government,5725 PAMELA ST HUNTERSVILLE NC,HUNTERSVILLE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.349,47500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=01302428
10718110,MECKLENBURG COUNTY,County government,7300 LINDA LAKE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.929,101500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=10718110
01318112,MECKLENBURG COUNTY,County government,NECK RD UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,145.576,5387300,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=01318112
12521310,MECKLENBURG COUNTY,County government,920 S KINGS DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.313,1031000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=12521310
01546111,MECKLENBURG COUNTY,County government,MCCOY RD HUNTERSVILLE NC,HUNTERSVILLE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,15.060,970000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=01546111
20304648,MECKLENBURG COUNTY,County government,NATIONS FORD RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",3.280,322400,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=20304648
06908103,MECKLENBURG COUNTY,County government,MELITA AV CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.149,7900,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=06908103
09313414,MECKLENBURG COUNTY,County government,3131 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.280,93500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=09313414
13509377,MECKLENBURG COUNTY,County government,MACKENZIE CT CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.047,16100,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=13509377
00740142,MECKLENBURG COUNTY,County government,PATRICK JOHNSTON LN DAVIDSON NC,DAVIDSON,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.583,284800,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=00740142
11509103,MECKLENBURG COUNTY,County government,WILKINSON BV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.359,84100,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=11509103
00507190,MECKLENBURG COUNTY,County government,16530 REDDING PARK LN CORNELIUS NC,CORNELIUS,"WASTELAND, SLIVERS, GULLIES, ROCK OUTCROP","Vacant, floodplain & farm",0.808,700,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=00507190
13109203,MECKLENBURG COUNTY,County government,3760 DRESDEN DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.266,127500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=13109203
08901502,MECKLENBURG COUNTY,County government,228 WELLINGFORD ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.285,47500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=08901502
02701157,MECKLENBURG COUNTY,County government,HUBBARD RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,0.147,3500,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=02701157
02744299,MECKLENBURG COUNTY,County government,WHITEHILL DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.086,6200,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=02744299
16915529,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.273,16000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915529
18507104,MECKLENBURG COUNTY,County government,5020 ADDISON DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.473,90000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=18507104
05101130,MECKLENBURG COUNTY,County government,PAVILION BV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",4.744,1909300,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=05101130
16915527,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.388,22700,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915527
17517602,MECKLENBURG COUNTY,County government,320 ROCKLYN PL CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.259,630000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=17517602
03321104,MECKLENBURG COUNTY,County government,9500 BELLHAVEN BV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,26.600,1057500,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=03321104
08303117,MECKLENBURG COUNTY,County government,3115 CULLMAN AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.322,401400,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=08303117
17517318,MECKLENBURG COUNTY,County government,3244 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.208,630000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=17517318
03728309,MECKLENBURG COUNTY,County government,2708 CLARENCEFIELD DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.214,35000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=03728309
09313402,MECKLENBURG COUNTY,County government,3009 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.303,93500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=09313402
05120398,MECKLENBURG COUNTY,County government,ASHLEY MEADOW DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - COMMON,HOA common area,0.269,0,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=05120398
04739108,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),7920 NEAL RD CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,194.320,127837100,3,3,https://polaris3g.mecklenburgcountync.gov/?pid=04739108
16915104,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.266,15500,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915104
15111211,MECKLENBURG COUNTY,County government,2920 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.382,525000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=15111211
15111213,MECKLENBURG COUNTY,County government,2910 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.304,490000,3,1,https://polaris3g.mecklenburgcountync.gov/?pid=15111213
04732102,MECKLENBURG COUNTY,County government,9300 N I-85 HY CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",2.844,24800,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=04732102
01529351,MECKLENBURG COUNTY,County government,12843 MOORES MILL RD HUNTERSVILLE NC,HUNTERSVILLE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.121,100000,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=01529351
12910151,MECKLENBURG COUNTY,County government,3356 COMMONWEALTH AV CHARLOTTE NC,CHARLOTTE,COMMERCIAL,Commercial & office,0.132,143200,3,2,https://polaris3g.mecklenburgcountync.gov/?pid=12910151
07504220,MECKLENBURG COUNTY,County government,2016 HAINES ST CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.240,33700,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504220
08109505,MECKLENBURG COUNTY,County government,705 E 15TH ST CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.173,175000,3,0,https://polaris3g.mecklenburgcountync.gov/?pid=08109505
